year,reference_period_desc,prodn_practice_desc,state,state_abbr,state_fips,county,county_fips,agg_level,commodity,class,util_practice_desc,statistic_category,description,unit,value,coeff_variation_pct
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,WABASH,185,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,184.1,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,WAYNE,191,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,185.1,1.3
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,WHITE,193,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,171.0,2.4
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,OTHER COUNTIES,,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,208.5,1.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,BENTON,007,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,222.2,1.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,JASPER,073,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,200.1,3.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,LAKE,089,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,207.5,1.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,LA PORTE,091,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,177.4,5.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,NEWTON,111,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,219.3,2.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,PORTER,127,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,201.7,2.6
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,PULASKI,131,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,197.1,3.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,STARKE,149,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,189.0,5.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,WHITE,181,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,197.7,3.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,ELKHART,039,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,181.7,2.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,KOSCIUSKO,085,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.0,2.7
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,MARSHALL,099,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,196.9,3.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,MIAMI,103,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,202.0,2.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,ST. JOSEPH,141,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,184.1,4.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,WABASH,169,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,206.8,2.2
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,ADAMS,001,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,202.8,1.6
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,ALLEN,003,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,190.4,2.9
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,HUNTINGTON,069,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,211.7,1.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,LAGRANGE,087,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,182.4,3.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,NOBLE,113,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,195.3,4.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,STEUBEN,151,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,182.8,3.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,WELLS,179,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,205.6,3.9
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,WHITLEY,183,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,181.9,2.7
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,CLAY,021,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,194.3,2.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,MONTGOMERY,107,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,228.0,1.6
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,OWEN,119,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,191.8,4.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,PUTNAM,133,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,202.3,2.2
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,TIPPECANOE,157,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,222.4,1.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,VIGO,167,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.8,4.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,BARTHOLOMEW,005,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,195.0,3.9
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,BOONE,011,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,207.2,2.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,CLINTON,023,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,234.4,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,DECATUR,031,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,221.9,1.9
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,GRANT,053,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,219.2,2.7
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,HAMILTON,057,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,205.8,2.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,HANCOCK,059,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,206.9,3.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,HENDRICKS,063,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,222.0,1.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,HOWARD,067,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,215.6,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,JOHNSON,081,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,224.4,3.2
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,MADISON,095,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,207.6,2.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,MARION,097,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,185.9,4.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,MORGAN,109,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,200.0,4.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,RUSH,139,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,221.5,1.7
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,SHELBY,145,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,200.6,4.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,TIPTON,159,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,208.8,5.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,BLACKFORD,009,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,200.3,2.9
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,DELAWARE,035,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,191.4,4.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,FAYETTE,041,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,208.0,2.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,HENRY,065,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,197.4,2.2
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,JAY,075,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.7,2.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,RANDOLPH,135,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,193.2,3.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,UNION,161,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,221.8,2.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,WAYNE,177,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,194.2,3.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,DAVIESS,027,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,213.9,3.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,GIBSON,051,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,202.5,4.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,GREENE,055,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,189.6,3.9
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,KNOX,083,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,202.0,3.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,PIKE,125,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,199.1,1.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,POSEY,129,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.8,2.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,SULLIVAN,153,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,199.2,3.4
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,VANDERBURGH,163,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,186.4,3.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,WARRICK,173,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,194.8,4.6
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,BROWN,013,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,183.5,6.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,HARRISON,061,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,188.3,3.3
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,MONROE,105,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,182.6,4.9
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,CLARK,019,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,188.9,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,DEARBORN,029,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,189.1,2.6
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,FRANKLIN,047,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.4,3.2
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,JEFFERSON,077,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,182.9,5.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,JENNINGS,079,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,191.9,4.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,OHIO,115,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,165.2,2.6
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,RIPLEY,137,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,180.9,4.1
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,SCOTT,143,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,192.6,2.5
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,SWITZERLAND,155,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,181.0,4.0
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,OTHER COUNTIES,,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,202.5,0.8
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,BUENA VISTA,021,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,212.0,2.1
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,CHEROKEE,035,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,211.7,4.1
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,CLAY,041,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,203.9,3.4
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,DICKINSON,059,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,201.3,1.2
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,LYON,119,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,200.2,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,O BRIEN,141,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,212.7,2.6
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,OSCEOLA,143,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,203.7,2.6
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,PALO ALTO,147,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,211.7,2.0
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,PLYMOUTH,149,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,205.7,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,POCAHONTAS,151,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,218.1,1.2
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,SIOUX,167,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,211.4,2.6
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,BUTLER,023,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,183.1,2.1
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,FLOYD,067,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,191.8,1.4
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,FRANKLIN,069,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,210.5,1.9
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,HANCOCK,081,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,204.9,1.3
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,HUMBOLDT,091,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,205.8,3.1
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,MITCHELL,131,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,171.8,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,WINNEBAGO,189,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,211.3,1.6
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,WORTH,195,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,187.6,3.2
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,WRIGHT,197,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,202.5,1.6
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,ALLAMAKEE,005,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,183.9,3.0
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,BREMER,017,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,199.9,3.5
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,BUCHANAN,019,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,190.7,1.6
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,CHICKASAW,037,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.9,2.2
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,CLAYTON,043,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,201.1,2.2
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,DELAWARE,055,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.9,3.5
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,DUBUQUE,061,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,199.5,3.3
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,FAYETTE,065,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,205.9,1.3
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,HOWARD,089,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,183.9,1.6
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,WINNESHIEK,191,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,195.3,3.8
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,AUDUBON,009,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,197.6,2.3
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,CALHOUN,025,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,201.6,2.3
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,CARROLL,027,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,196.7,2.1
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,CRAWFORD,047,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,187.9,2.8
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,GREENE,073,COUNTY,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,208.0,3.3
