Year,State,County,Crop Fire CO2,Crop Fire N2O,Crop Residue CO2,Crop Residue N2O,Manure Fertilizer CO2,Manure Fertilizer N2O,Rice CO2,Rice N2O,Soil CO2,Soil N2O,Synthetic Fertilizer CO2,Synthetic Fertilizer N2O,Corn Grain Harvested,Corn Silage Harvested,Corn Planted,Corn Grain Production,Corn Silage Production,Corn Grain Yield,Corn Silage Yield
2021,OHIO,HIGHLAND,38.97171146331516,0.0296601022379128,18072.39252,66.19923999999999,5481.5124000000005,20.0788,425.0028583880667,0.0,20733.516190371785,9.513604007626698,30125.823,110.351,43500.0,0.0,45100.0,8369000.0,0.0,192.4,0.0
2021,OHIO,HOLMES,6.98360505543846,0.0053200808015834,7526.47896,27.56952,5611.20378,20.55386,456.2249999000883,0.0,15762.488936512504,7.232640934595273,35883.96084,131.44307999999998,13500.0,0.0,21200.0,2379000.0,0.0,176.2,0.0
2021,OHIO,HURON,3.211768584265135,0.002460091852335,21691.36242,79.45554,7788.438840000001,28.52908,310.4539707503519,0.0,18179.593934762008,8.978724773014495,48408.98244000001,177.32228,57000.0,0.0,61500.0,10659000.0,0.0,187.0,0.0
2021,OHIO,JACKSON,233.90347162909796,0.177940034270706,1945.08678,7.12486,2340.89856,8.57472,236.7746635112071,0.0,15574.365197831004,7.692027617753865,13815.1104,50.6048,4070.0,0.0,4400.0,670000.0,0.0,164.6,0.0
2021,OHIO,JEFFERSON,2.3463985751915613e-05,7.548299817257025e-08,1006.89498,3.68826,2112.10818,7.73666,365.6361622858869,0.0,14724.958018535845,7.2725136665356995,13554.16062,49.64894,2490.0,0.0,2700.0,370000.0,0.0,148.6,0.0
2021,OHIO,KNOX,15.09777113339861,0.0114801005855514,15851.42286,58.06382,6440.0973,23.5901,394.717688309218,0.0,19621.875923083688,9.691053830785938,38635.65342,141.52254000000002,48400.0,0.0,51900.0,8983000.0,0.0,185.6,0.0
2021,OHIO,LAWRENCE,2.347346150969163,0.0017800840995426,147.16338000000002,0.53906,574.82334,2.10558,475.9995386923394,0.0,16560.589643207433,7.598850602650928,3401.12136,12.45832,1000.0,0.0,1200.0,160000.0,0.0,160.0,0.0
2021,OHIO,LICKING,49.44459526457011,0.0376201151133063,20174.25774,73.89838,7277.6886,26.6582,491.00267337681896,0.0,23834.707497225158,11.771730404477344,41958.19992,153.69304,51700.0,0.0,55600.0,9294000.0,0.0,179.8,0.0
2021,OHIO,LOGAN,97.58743906462816,0.0742400598882445,21094.86288,77.27056,6323.56998,23.16326,542.6534596264154,0.0,16942.53783248074,7.774108083862133,41407.1385,151.6745,68800.0,0.0,70200.0,13794000.0,0.0,200.5,0.0
2021,OHIO,LORAIN,0.0974633988752059,8.00752720080536e-05,5766.69912,21.12344,2408.1603,8.8211,1510.3865878446577,0.0,14690.753702015523,7.255620487007758,13331.01042,48.83154,22000.0,0.0,23200.0,3945000.0,0.0,179.3,0.0
2021,OHIO,LUCAS,2.052372409807908,0.0015600398846987,8900.100299999998,32.6011,2857.82406,10.46822,391.8251604993685,0.0,7918.299142911972,3.910770995751281,19179.38568,70.25416,21000.0,0.0,21300.0,3996000.0,0.0,190.3,0.0
2021,OHIO,MADISON,188.84521393486523,0.143700041054168,26483.69724,97.00988,8183.7756,29.9772,448.9282119966245,0.0,16822.82272538638,8.308628657961018,52506.29748,192.33076,90900.0,0.0,97300.0,19098000.0,0.0,210.1,0.0
2021,OHIO,MAHONING,2.0856876224439683e-05,6.709599837727374e-08,6651.50304,24.36448,3059.69664,11.207680000000002,417.9959052428442,0.0,13088.85157235486,6.464456592635703,19273.21578,70.59786,13000.0,0.0,16100.0,2322000.0,0.0,178.6,0.0
2021,OHIO,MARION,101.06378029724009,0.0768800664478269,22224.19836,81.40732,5925.55236,21.70532,316.5790251318926,0.0,14650.848667770904,6.722563183256096,38242.3041,140.08169999999998,66500.0,0.0,69300.0,12710000.0,0.0,191.1,0.0
2021,OHIO,MEDINA,0.0168222532487622,2.007158742669136e-05,7447.12878,27.27886,2669.54142,9.77854,544.1626817513088,0.0,13966.762347539036,6.408669181970257,15598.98522,57.13914,13200.0,0.0,15100.0,2280000.0,0.0,172.7,0.0
2021,OHIO,MEIGS,2.6062011268049816e-05,8.38407749526997e-08,380.64936,1.39432,1489.60812,5.456440000000001,156.28764617502517,0.0,16355.363741614576,7.504682399730803,8567.75556,31.383720000000004,3070.0,0.0,3200.0,474000.0,0.0,154.4,0.0
2021,OHIO,MERCER,56.22464218226266,0.0427800701281342,19737.83994,72.29978000000001,6710.6676,24.5812,415.76039825496616,0.0,17062.252943063508,7.829039536171344,41162.00634,150.77658000000002,96000.0,0.0,106500.0,19238000.0,0.0,200.4,0.0
2021,OHIO,MIAMI,24.697641120232262,0.0187800674016599,19345.1076,70.8612,7051.24056,25.82872,361.3178522970352,0.0,14337.309104270736,6.57869509930563,43787.0433,160.3921,71300.0,0.0,73200.0,14217000.0,0.0,199.4,0.0
2021,OHIO,MONROE,2.737010803294219e-05,8.804888634340217e-08,176.65829999999997,0.6471,623.5592999999999,2.2841,233.48970628778065,0.0,17176.26732342187,8.483191510115887,3824.05296,14.00752,300.0,0.0,800.0,45000.0,0.0,150.0,0.0
2021,OHIO,MONTGOMERY,7.327876776502115,0.0056000537988608,11364.31842,41.62754,4311.13956,15.791720000000002,302.8973804108783,0.0,10865.571034871662,4.98568304543109,25604.74644,93.79028,32800.0,0.0,34500.0,5911000.0,0.0,180.2,0.0
2021,OHIO,MORGAN,2.5289870811698224e-05,8.135682029674378e-08,1326.2340000000002,4.8580000000000005,1577.49228,5.77836,113.33372101080134,0.0,15870.802596530266,7.282340814758592,9882.62184,36.20008000000001,3150.0,0.0,4000.0,535000.0,0.0,169.8,0.0
2021,OHIO,MORROW,23.182221903236776,0.017640070201073,17132.600939999997,62.75678,5402.3424,19.7888,282.5764815889624,0.0,15192.417002743696,6.971062600079251,32652.61818,119.60666,44700.0,0.0,46200.0,8551000.0,0.0,191.3,0.0
2021,OHIO,MUSKINGUM,2.1617192501397096,0.0016401263602338,7479.211740000001,27.39638,4309.34868,15.78516,317.4440619033074,0.0,24649.910365814,12.174351179039046,26679.80406,97.72822,15200.0,0.0,16500.0,2842000.0,0.0,187.0,0.0
2021,OHIO,NOBLE,2.399994205883512e-05,7.720715490210114e-08,860.8782,3.1534,1114.3259400000002,4.08178,130.61648845798476,0.0,15061.300454241376,6.91089958142653,6829.44444,25.01628,530.0,0.0,700.0,88600.0,0.0,167.2,0.0
2021,OHIO,OTTAWA,8.966114755047059,0.0068200477429917,10169.56122,37.25114000000001,2331.66024,8.54088,262.809167392369,0.0,9662.719256378214,4.77232313731891,13378.818179999998,49.00666,15900.0,0.0,17000.0,2894000.0,0.0,182.0,0.0
2021,OHIO,PAULDING,146.53508036720703,0.1114600645596368,22952.13102,84.07374,5778.72204,21.16748,191.58422796590136,0.0,15882.204047240615,7.287572386971178,37527.40446,137.46302,57400.0,0.0,62800.0,10906000.0,0.0,190.0,0.0
2021,OHIO,PERRY,89.19452330617784,0.0678600766104011,6538.13706,23.94922,3229.38252,11.82924,344.06115558229084,0.0,15295.029952304654,7.018146700972415,18954.59748,69.43076,16600.0,0.0,17200.0,3137000.0,0.0,189.0,0.0
2021,OHIO,PICKAWAY,284.6552030332444,0.2165800716654159,26587.75392,97.39104,9940.3395,36.4115,377.9671214201851,0.0,18424.724860861046,9.09979255520455,58985.04612,216.06244,85500.0,0.0,87400.0,16741000.0,0.0,195.8,0.0
2021,OHIO,PIKE,444.85320519431184,0.3384400114630326,3178.50624,11.64288,1651.6991400000002,6.05018,280.45359015719686,0.0,16577.691794926846,8.187560873617354,9451.6422,34.6214,14000.0,0.0,14500.0,2731000.0,0.0,195.1,0.0
2021,OHIO,PORTAGE,2.712483989973031e-05,8.725986549047608e-08,5612.84178,20.55986,2829.73236,10.36532,561.2525469047038,0.0,17022.347908237483,7.810729053001991,17311.4487,63.4119,13000.0,0.0,14600.0,2200000.0,0.0,169.2,0.0
2021,OHIO,PREBLE,0.6506050396791934,0.0005000805289398,20153.810040000004,73.82348,7475.22594,27.38178,245.4610171007247,0.0,15751.0874981569,7.77930904447738,45849.71664,167.94768,74700.0,0.0,75700.0,14006000.0,0.0,187.5,0.0
2021,OHIO,PUTNAM,43.52072303530059,0.0331000722296239,24950.44734,91.39358,6845.9391000000005,25.0767,273.3587102969352,0.0,17940.16371214299,8.860472512873134,43975.69722,161.08314,76000.0,0.0,78900.0,14800000.0,0.0,194.7,0.0
2021,OHIO,ROSS,388.73636439143365,0.295760074392879,16026.934559999998,58.70672,6352.78098,23.27026,686.408912035083,0.0,25579.1276179589,11.737019846677772,35671.56138,130.66505999999998,47900.0,0.0,50300.0,8962000.0,0.0,187.1,0.0
2021,OHIO,SANDUSKY,61.48759967227718,0.0467800647201728,21529.7901,78.8637,6420.13008,23.51696,306.5834072595797,0.0,14821.870247465497,7.320377674599976,39554.20014,144.88718,62000.0,0.0,62500.0,12326000.0,0.0,198.8,0.0
2021,OHIO,SCIOTO,762.1556085054394,0.5798200902564918,1205.3386799999998,4.41516,1424.69418,5.21866,352.5981735105102,0.0,22597.65140947889,10.368965159513277,8381.564100000001,30.7017,8840.0,0.0,9500.0,1591000.0,0.0,180.0,0.0
2021,OHIO,SHELBY,31.345701367958927,0.0238600684294547,17531.20824,64.21688,5331.41154,19.52898,354.3788201568725,0.0,14958.68751107582,6.863815483467905,34483.18692,126.31204,68900.0,0.0,74200.0,13539000.0,0.0,196.5,0.0
2021,OHIO,STARK,69.18506300600168,0.0526400746106348,11453.0325,41.9525,5930.72298,21.72426,416.7530783185825,0.0,16811.42129284477,7.713945069277747,37212.1386,136.3082,25800.0,0.0,31600.0,4577000.0,0.0,177.4,0.0
2021,OHIO,TRUMBULL,3.3737995773004105e-05,1.08534206430463e-07,8133.832979999999,29.79426,2874.24774,10.52838,362.6022084243211,0.0,21172.471575783624,10.456877954789276,17466.283379999997,63.97906,19800.0,0.0,21300.0,3614000.0,0.0,182.5,0.0
2021,OHIO,TUSCARAWAS,40.00166810804479,0.030440091157042,4969.2715800000005,18.20246,4270.282380000001,15.64206,338.67103793549825,0.0,20539.69173541948,9.424667375051726,27619.530120000003,101.17044,18000.0,0.0,23900.0,3044000.0,0.0,169.1,0.0
2021,OHIO,UNION,182.32057539172771,0.1387200479019927,22763.19318,83.38166000000001,5156.38578,18.88786,327.4783509100849,0.0,16081.729219190478,7.379124801817537,32209.905,117.985,55300.0,0.0,57300.0,10994000.0,0.0,198.8,0.0
2021,OHIO,VAN WERT,70.30375763130192,0.0534800546963562,23880.36924,87.47388,7121.745540000001,26.08698,333.2911693949463,0.0,15084.10333691194,6.921362717248174,46801.55298,171.43426,78500.0,0.0,81400.0,15692000.0,0.0,199.9,0.0
2021,OHIO,VINTON,7.994603561970559,0.0060800753101703,970.01268,3.55316,936.15522,3.42914,72.85027609710193,0.0,15597.168080937614,7.703289740119204,5212.83126,19.09462,1590.0,0.0,1700.0,317000.0,0.0,199.4,0.0
2021,OHIO,WARREN,3.681498911055032,0.0028000605806472,9926.40558,36.36046,3417.97092,12.520040000000002,338.52664553085214,0.0,12267.94798894872,6.0590202904259325,19706.70156,72.18572,21200.0,0.0,22000.0,3914000.0,0.0,184.6,0.0
2021,OHIO,WASHINGTON,3.748968997633288e-05,1.2060330371376613e-07,1205.31684,4.41508,2621.22588,9.60156,332.5373528236326,0.0,23526.868660170298,11.619691794468826,15176.6979,55.5923,7200.0,0.0,9600.0,1249000.0,0.0,173.5,0.0
2021,OHIO,WAYNE,4.788332060453456,0.003640103274067,17272.344180000004,63.26866,9628.83558,35.27046,520.2641784962966,0.0,20146.34209761607,9.950082577565462,56964.81882,208.66234,43000.0,0.0,61800.0,7628000.0,0.0,177.4,0.0
2021,OHIO,WILLIAMS,323.40595576013294,0.2460400495801207,20296.65456,74.34672,5884.695180000001,21.555660000000003,254.62062209784767,0.0,15836.598289166994,7.266646118662594,39004.26894,142.87277999999998,54000.0,0.0,57900.0,10233000.0,0.0,189.5,0.0
2021,OHIO,WOOD,60.36182650689092,0.0459200842078369,33447.31026,122.51762,10054.18596,36.82852,311.70151209246404,0.0,21742.543508098937,9.976597657405774,63277.31046,231.78502,86100.0,0.0,90000.0,16755000.0,0.0,194.6,0.0
2021,OHIO,WYANDOT,33.75686324948264,0.0256800757055858,23183.30742,84.92054,7276.69488,26.654560000000004,239.54446301585992,0.0,15209.519166527154,6.978909952762486,47520.13812,174.06644,69700.0,0.0,74400.0,13752000.0,0.0,197.3,0.0
2021,OKLAHOMA,ALFALFA,718.407571932027,0.5465401039969738,10364.00274,37.96338,4836.96486,17.71782,441.7594091342361,0.0,32767.73469099568,16.183665723304888,29824.85688,109.24856,3010.0,0.0,3400.0,343000.0,0.0,114.0,0.0
2021,OKLAHOMA,BEAVER,3.216649246367476,0.0024403515818624,8519.02506,31.20522,5281.47984,19.34608,198.1767587954964,0.0,68585.35421348285,33.87363992575526,33655.418159999994,123.27992,6810.0,0.0,7700.0,1504000.0,0.0,220.9,0.0
2021,OKLAHOMA,CADDO,541.7603807369256,0.4121801203369177,13195.455,48.335,8567.575379999998,31.38306,552.3532640388984,0.0,47675.11572525613,23.54627634449933,44989.6356,164.7972,6510.0,0.0,7300.0,504000.0,0.0,77.4,0.0
2021,OKLAHOMA,CHOCTAW,327.37168532853474,0.2490801499431914,2999.10156,10.98572,8363.86824,30.63688,215.888256301903,0.0,29250.390865267174,13.421584318133124,41843.41434,153.27257999999998,1420.0,0.0,1600.0,190000.0,0.0,133.8,0.0
2021,OKLAHOMA,CRAIG,2805.6598607461183,2.1345001362432434,4858.53732,17.79684,11086.31706,40.60922,292.36593891421205,0.0,28229.96209610293,12.953359095807992,36745.76724,134.59988,2650.0,0.0,3000.0,281000.0,0.0,106.0,0.0
2021,OKLAHOMA,CREEK,12.46577758209066,0.0094801855952462,727.69788,2.66556,3117.28872,11.41864,547.1335357889761,0.0,36205.26843137434,17.881430231333496,14232.62022,52.13414,270.0,0.0,300.0,34800.0,0.0,128.9,0.0
2021,OKLAHOMA,DELAWARE,1517.4479185937575,1.1544601285003098,1145.1258,4.1946,3395.75964,12.438680000000002,391.5669681952805,0.0,28953.95346424232,14.300076238171744,13887.77754,50.87098,1140.0,0.0,1300.0,149800.0,0.0,131.4,0.0
2021,OKLAHOMA,GARFIELD,3757.335067349903,2.858560025789365,22979.56206,84.17422,13698.4302,50.1774,555.5009505691316,0.0,39517.38637367872,19.517253095498223,62702.094,229.678,14100.0,0.0,15800.0,1506000.0,0.0,106.8,0.0
2021,OKLAHOMA,GARVIN,504.1157870568016,0.3835201546188708,654.18444,2.39628,2238.77472,8.20064,297.573431009449,0.0,30162.50595115768,14.89696856660852,8726.76168,31.96616,4060.0,0.0,4600.0,481000.0,0.0,118.5,0.0
2021,OKLAHOMA,GRADY,269.07521597438927,0.2047201828324188,3799.20996,13.916519999999998,4531.7181,16.5997,390.2884033367744,0.0,41170.59497477681,18.89118728111832,19797.403080000004,72.51796,3580.0,0.0,4100.0,441000.0,0.0,123.2,0.0
2021,OKLAHOMA,GRANT,3164.354781009657,2.407360070242913,19222.54152,70.41224,8653.679579999998,31.69846,144.01207872716284,0.0,37852.77632608543,18.69511836986193,57102.33438,209.16606,8040.0,0.0,9100.0,772000.0,0.0,96.0,0.0
2021,OKLAHOMA,HUGHES,4.8481336423012257e-05,1.5596312865657245e-07,1798.86252,6.58924,6320.53968,23.15216,216.88881550163305,0.0,30424.73904729021,13.960435686529172,24092.04252,88.24924000000001,600.0,0.0,800.0,68400.0,0.0,114.0,0.0
2021,OKLAHOMA,KAY,2977.9410182151287,2.2655800578626466,14236.62786,52.14882,8715.841680000001,31.92616,523.5832499674445,0.0,34557.76055991925,15.856878608468977,35830.74222,131.24814,21100.0,0.0,23500.0,2386000.0,0.0,113.1,0.0
2021,OKLAHOMA,KIOWA,347.1055624627433,0.2640601372865126,10811.12214,39.60118,4559.5641,16.701700000000002,311.08604980523785,0.0,38000.9950293595,18.76832214700276,40098.24546,146.88002,5360.0,0.0,6200.0,321000.0,0.0,59.9,0.0
2021,OKLAHOMA,LEFLORE,2850.4465835015462,2.168580199941851,2989.5684,10.9508,6276.79416,22.99192,544.8331621076891,0.0,60199.59607720599,27.622672065800987,26670.56028,97.69436,2700.0,0.0,3300.0,337000.0,0.0,124.8,0.0
2021,OKLAHOMA,MAJOR,535.8635709780749,0.407680098105264,7527.87126,27.57462,4225.35204,15.47748,221.74643576342487,0.0,36045.64829788424,16.539598057347398,19861.22502,72.75174,5060.0,0.0,5800.0,1060000.0,0.0,209.5,0.0
2021,OKLAHOMA,MAYES,367.5166515324552,0.2796001006580512,2710.2075,9.927500000000002,7080.0366,25.9342,562.5104520566734,0.0,25413.80676034911,12.551632184667769,23942.17098,87.70026,1220.0,0.0,1500.0,108800.0,0.0,89.2,0.0
2021,OKLAHOMA,MUSKOGEE,1167.2724376876722,0.8880401212502771,4624.254180000001,16.938660000000002,12490.96212,45.75444,368.6222583365528,0.0,30612.862776960017,15.119395426253371,55148.15124,202.00788,6910.0,0.0,7700.0,1101000.0,0.0,159.3,0.0
2021,OKLAHOMA,NOBLE,866.5274613158242,0.6592400687707617,5130.00852,18.79124,5100.17508,18.68196,253.53188508824445,0.0,27762.50311436603,12.738864863318932,20201.8635,73.99950000000001,8410.0,0.0,9400.0,613000.0,0.0,72.9,0.0
2021,OKLAHOMA,OKFUSKEE,3.747152196175588e-05,1.2054485770951025e-07,985.6665,3.6105,4506.06702,16.50574,170.49498210495943,0.0,23515.46721905304,11.614060733501516,21511.78848,78.79776,1330.0,0.0,1400.0,104700.0,0.0,78.7,0.0
2021,OKLAHOMA,OKLAHOMA,71.13398260797982,0.0541000703082802,1011.0828,3.7036,1952.07012,7.15044,660.5103672466648,0.0,18230.90040445523,8.365275120628654,7975.2036,29.2132,1860.0,0.0,2100.0,230000.0,0.0,123.7,0.0
2021,OKLAHOMA,OTTAWA,1519.837945430403,1.1562600864158707,3434.48196,12.58052,4665.8866800000005,17.09116,274.38152430864847,0.0,18002.87162411627,8.891443341194105,15347.99448,56.21976,8930.0,0.0,9800.0,1225000.0,0.0,137.2,0.0
2021,OKLAHOMA,ROGERS,420.3466521360771,0.3198000999580963,3333.32454,12.209979999999998,8587.73916,31.45692,433.7215409611241,0.0,25237.08445566272,11.580072845034442,27710.58108,101.50396,350.0,0.0,400.0,30600.0,0.0,87.4,0.0
2021,OKLAHOMA,TEXAS,8.013121527554572,0.0061003909568846,33116.99118,121.30766,25100.4117,91.9429,326.00768985210215,0.0,76446.6461608377,37.75625562162329,153116.83842,560.8675400000001,90500.0,0.0,101000.0,19045000.0,0.0,210.4,0.0
2021,OKLAHOMA,TILLMAN,366.7832291591562,0.2790201655509942,10150.77336,37.18232,5777.38434,21.16258,154.98745787277494,0.0,33195.288638342616,15.23170638903571,42957.19428,157.35235999999998,11800.0,0.0,13900.0,807000.0,0.0,68.4,0.0
2021,OKLAHOMA,WAGONER,1685.5560864397305,1.2823400844010309,3363.94968,12.322159999999998,6313.8075,23.1275,446.3376717205936,0.0,21309.2888447719,9.777798126081455,22604.2089,82.7993,4070.0,0.0,4800.0,435000.0,0.0,106.9,0.0
2021,OKLAHOMA,WASHITA,299.44659847618016,0.2278201211801136,11520.7365,42.200500000000005,5064.83796,18.55252,265.1990992986936,0.0,38046.60078510753,17.457738011358582,37290.87726,136.59662,2390.0,0.0,2800.0,302000.0,0.0,126.4,0.0
2021,PENNSYLVANIA,ADAMS,26.62826928125628,0.0202600947371991,11296.516140000002,41.37918,5067.322260000001,18.56162,476.05549784620734,0.0,18607.14787891124,9.189889511011874,33674.79024,123.35088,26100.0,5410.0,32000.0,4280000.0,111000.0,164.0,20.5
2021,PENNSYLVANIA,ALLEGHENY,0.2555012784642447,0.0002000684514926,735.63672,2.69464,871.3832400000001,3.19188,1225.4275610384796,0.0,13356.785379525603,6.596786496186079,6390.78258,23.40946,390.0,0.0,500.0,54200.0,0.0,139.0,0.0
2021,PENNSYLVANIA,ARMSTRONG,3.9106642912138926e-05,1.2580499692944734e-07,4271.6583,15.6471,2398.1412,8.7844,430.28827629701857,0.0,24541.596692714746,12.120856108499936,18490.8906,67.7322,13600.0,0.0,15100.0,2213000.0,0.0,162.7,0.0
2021,PENNSYLVANIA,BEAVER,2.3173297582145405e-05,7.4547862308632e-08,2571.99306,9.421219999999998,1817.7705,6.6585,553.892242581678,0.0,14542.535000485645,6.672863299758075,12780.413100000002,46.8147,3850.0,0.0,4900.0,546000.0,0.0,141.8,0.0
2021,PENNSYLVANIA,BEDFORD,4.016040694159277,0.0030601952972808,7746.74082,28.37634,5467.5348,20.0276,482.7857564906717,0.0,38097.90725509145,18.81618615348772,35632.94826,130.52362,17800.0,0.0,30300.0,2636000.0,0.0,148.1,0.0
2021,PENNSYLVANIA,BERKS,1018.8002042920212,0.7750800758781462,16026.492299999998,58.7051,9014.85312,33.02144,1537.505862017195,0.0,28965.35488951643,13.290795146806778,54139.69470000001,198.3139,40800.0,18500.0,60300.0,6834000.0,416000.0,167.5,22.5
2021,PENNSYLVANIA,BLAIR,7.261229506323723,0.0055200950039592,4169.01576,15.27112,2501.52084,9.16308,405.018738407971,0.0,18533.038522332303,8.503911634700826,16348.86162,59.885940000000005,10100.0,15500.0,26400.0,1845000.0,341000.0,182.7,22.0
2021,PENNSYLVANIA,BUCKS,65.96096320109233,0.0502000750565159,4295.6004,15.7348,3367.20384,12.334079999999998,660.3362062691155,0.0,15209.519161730606,6.978909950561583,19567.67904,71.67648000000001,10500.0,1620.0,12300.0,1738000.0,33200.0,165.5,20.5
2021,PENNSYLVANIA,CAMBRIA,0.0292593790566326,2.012668168680329e-05,7963.7922,29.1714,2881.29114,10.55418,459.13542941615896,0.0,24712.618272409338,11.339420775358912,13893.28668,50.89116,12500.0,3110.0,15900.0,1640000.0,48100.0,131.2,15.5
2021,PENNSYLVANIA,CAMERON,2.386368198853432e-05,7.676880999573033e-08,3.4070399999999985,0.0124799999999999,3.66912,0.0134399999999999,44.32282177518256,0.0,14975.78967035343,6.871662834083624,23.12856,0.0847199999999999,180.0,0.0,200.0,26600.0,0.0,147.8,0.0
2021,PENNSYLVANIA,CENTRE,134.7037726077451,0.1024801653273387,5937.1494,21.7478,3618.6969,13.255299999999998,831.6402413911192,0.0,40526.413682975566,18.595603760067306,23671.32768,86.70816,20200.0,5100.0,25700.0,3436000.0,117000.0,170.1,23.0
2021,PENNSYLVANIA,CHESTER,36.55232923404607,0.0278000920619056,12569.8755,46.0435,6876.22026,25.18762,496.6810540258339,0.0,21332.09171712261,9.788261257167823,46944.60498,171.95826,24900.0,7820.0,33200.0,5096000.0,199000.0,204.7,25.5
2021,PENNSYLVANIA,CLARION,3.5827317008137535e-05,1.1525549550048446e-07,4837.12866,17.718420000000002,2392.36998,8.76326,274.186300106651,0.0,22483.63702737633,10.31664949474428,18306.45726,67.05662,9080.0,0.0,10200.0,1567000.0,0.0,172.6,0.0
2021,PENNSYLVANIA,CLEARFIELD,6.830263603914244e-05,2.1972770550729675e-07,2118.75846,7.76102,1360.34262,4.98294,515.6430086989828,0.0,42863.70861564283,21.169969130863613,10890.15018,39.89066,4200.0,0.0,6500.0,570000.0,0.0,135.7,0.0
2021,PENNSYLVANIA,CLINTON,23.358170873846184,0.017780163089424,1990.75968,7.29216,1329.2206199999998,4.86894,265.4855684624948,0.0,33275.09871148306,15.268327356975076,8597.79648,31.49376,5490.0,0.0,10300.0,942000.0,0.0,171.6,0.0
2021,PENNSYLVANIA,COLUMBIA,0.0097487417638251,9.246155876576468e-08,8466.09036,31.01132,3800.76606,13.92222,462.7069459086448,0.0,18037.07595240993,8.90833652653679,24380.94204,89.30748,19900.0,0.0,22400.0,3351000.0,0.0,168.4,0.0
2021,PENNSYLVANIA,CRAWFORD,0.0070806810363726,1.9520961197524274e-07,8973.17148,32.868759999999995,5320.34958,19.48846,931.4182814587934,0.0,38080.805091744056,18.807739561211218,37463.89374,137.23038000000005,27700.0,0.0,33700.0,4410000.0,0.0,159.2,0.0
2021,PENNSYLVANIA,CUMBERLAND,117.48920393526564,0.0893800795920282,10456.3368,38.3016,6074.77416,22.25192,375.1692683622617,0.0,17928.762280764175,8.226638603888725,35190.88482,128.90434,15500.0,13400.0,29400.0,2950000.0,281000.0,190.3,21.0
2021,PENNSYLVANIA,DAUPHIN,150.21446391959182,0.1142800778876302,6627.173280000001,24.27536,3347.3076,12.2612,471.5733598292615,0.0,17558.215524032472,8.671832014581344,19566.58704,71.67248,14400.0,2780.0,17500.0,2403000.0,63000.0,166.9,22.5
2021,PENNSYLVANIA,ELK,4.976218117657752e-05,1.6008357107479282e-07,358.39986,1.31282,282.5004,1.0348,287.44601828191435,0.0,31228.54047403505,14.329261138256788,2015.17134,7.38158,800.0,460.0,1300.0,121600.0,9400.0,152.0,20.5
2021,PENNSYLVANIA,ERIE,0.2376439492675325,0.000180141360294,14653.67904,53.67648,6595.63632,24.15984,540.8556380274489,0.0,27614.28442112109,12.670854500719894,31379.12232,114.94184,18500.0,0.0,20300.0,3127000.0,0.0,169.0,0.0
2021,PENNSYLVANIA,FAYETTE,14.83798577987551,0.0112801472338259,2039.70312,7.47144,3701.37222,13.558140000000002,577.2761245530945,0.0,28919.749147722,14.2831830586438,27445.81476,100.53412,7700.0,2530.0,10400.0,1158000.0,49300.0,150.4,19.5
2021,PENNSYLVANIA,FOREST,2.550788696021845e-05,8.20581722628734e-08,116.63106,0.42722,77.64120000000001,0.2844,111.79101221434072,0.0,16007.619873367434,7.345119620884833,553.5621,2.0277,680.0,0.0,900.0,102100.0,0.0,150.1,0.0
2021,PENNSYLVANIA,FRANKLIN,442.6871697861763,0.3367800957294422,14769.97704,54.10248,8628.852959999998,31.60752,761.4559850604368,0.0,27448.96355479031,13.556776347556749,49752.75396,182.24452,23100.0,29100.0,53700.0,3763000.0,597000.0,162.9,20.5
2021,PENNSYLVANIA,FULTON,6.579266261613462,0.0050000843733827,2253.78972,8.25564,1669.8263399999998,6.11658,180.66718020598452,0.0,16634.698992664224,7.63285578525098,10486.13748,38.41076,7390.0,4520.0,12100.0,981000.0,79000.0,132.7,17.5
2021,PENNSYLVANIA,GREENE,3.421944805032097e-05,1.10083025192677e-07,405.99468,1.48716,1872.00468,6.85716,346.43316744464994,0.0,21474.609697003743,9.853655839162824,11679.79176,42.78312,760.0,0.0,900.0,113900.0,0.0,149.9,0.0
2021,PENNSYLVANIA,HUNTINGDON,7.8155321883733295,0.0059601680971829,4972.52574,18.21438,3161.43828,11.58036,338.37555440477274,0.0,33149.68288375739,16.372306223893858,21012.2367,76.9679,11800.0,14800.0,27000.0,1788000.0,302000.0,151.5,20.5
2021,PENNSYLVANIA,INDIANA,4.9307980894838086e-05,1.5862242123439466e-07,6990.017580000001,25.60446,3959.11698,14.50226,557.1815713263791,0.0,30943.504497993592,15.282696159057949,29656.54146,108.63202,23900.0,0.0,28100.0,3982000.0,0.0,166.6,0.0
2021,PENNSYLVANIA,JEFFERSON,3.879778674608913e-05,1.2481141512011553e-07,3569.19108,13.07396,2089.2963,7.653100000000001,292.1431507749823,0.0,24347.772245029937,12.025128097396468,17093.58378,62.61386,8980.0,1650.0,10800.0,1426000.0,32200.0,158.8,19.5
2021,PENNSYLVANIA,JUNIATA,7.206562788953102,0.0054800735270482,4171.73484,15.28108,2283.42114,8.36418,167.07470490237864,0.0,14633.746510237495,6.714715833440705,14846.88114,54.38418,12200.0,6460.0,19000.0,1985000.0,132000.0,162.7,20.5
